FECHA,Horas,O3,NO2,CO,SO2,PM-10,PM-2.5,Fecha,PM.10,PM.2.5,Categoria_O3,Categoria_NO2,Categoria_CO,Categoria_SO2,Categoria_PM.10,Categoria_PM.2.5
25/09/2022,19:00:00,0.019,0.012,0.448,0.001,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/09/2022,20:00:00,0.022,0.01,0.448,0.002,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/09/2022,21:00:00,0.012,0.018,0.448,0.002,17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/09/2022,22:00:00,0.012,0.012,0.448,0.002,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/09/2022,23:00:00,0.01,0.012,0.448,0.002,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,00:00:00,0.01,0.012,0.448,0.002,17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,01:00:00,0.01,0.01,0.448,0.002,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,02:00:00,0.011,0.007,0.448,0.002,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,03:00:00,0.012,0.007,0.448,0.002,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,04:00:00,0.014,0.005,0.448,0.002,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,05:00:00,0.009,0.008,0.448,0.001,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,06:00:00,0.007,0.01,0.448,0.001,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,07:00:00,0.005,0.013,0.448,0.002,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,08:00:00,0.004,0.014,0.448,0.002,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,09:00:00,0.007,0.015,0.448,0.002,21,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,10:00:00,0.009,0.017,0.448,0.002,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,11:00:00,0.015,0.018,0.448,0.002,34,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,12:00:00,0.029,0.01,0.448,0.002,39,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,13:00:00,0.032,0.008,0.448,0.002,31,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,14:00:00,0.034,0.007,0.448,0.002,22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,15:00:00,0.02,0.017,0.448,0.002,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,16:00:00,0.028,0.015,0.448,0.002,25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,17:00:00,0.034,0.01,0.448,0.002,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,18:00:00,0.023,0.015,0.448,0.002,23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,19:00:00,0.015,0.016,0.448,0.002,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,20:00:00,0.01,0.017,0.448,0.002,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,21:00:00,0.007,0.017,0.448,0.002,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,22:00:00,0.01,0.015,0.448,0.002,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2022,23:00:00,0.02,0.01,0.448,0.002,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,00:00:00,0.021,0.008,0.448,0.002,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,01:00:00,0.025,0.006,0.448,0.002,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,02:00:00,0.026,0.005,0.448,0.002,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,03:00:00,0.027,0.004,0.448,0.002,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,04:00:00,0.03,0.003,0.448,0.002,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,05:00:00,0.028,0.005,0.448,0.002,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,06:00:00,0.025,0.007,0.448,0.002,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,07:00:00,0.019,0.012,0.448,0.002,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,08:00:00,0.014,0.021,0.448,0.002,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,09:00:00,0.019,0.02,0.448,0.002,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,10:00:00,0.028,0.013,0.448,0.002,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,11:00:00,0.035,0.01,0.448,0.002,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,12:00:00,0.04,0.008,0.448,0.002,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,13:00:00,0.038,0.01,0.448,0.002,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,14:00:00,0.034,0.013,0.448,0.002,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,15:00:00,0.026,0.017,0.448,0.002,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,16:00:00,0.024,0.019,0.448,0.002,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,17:00:00,0.033,0.013,0.448,0.002,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,18:00:00,0.033,0.014,0.448,0.002,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,19:00:00,0.025,0.019,0.448,0.002,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,20:00:00,0.027,0.014,0.448,0.002,25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,21:00:00,0.02,0.017,0.448,0.002,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,22:00:00,0.017,0.015,0.448,0.002,23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/2022,23:00:00,0.018,0.014,0.448,0.002,22,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,00:00:00,0.021,0.012,0.448,0.002,20,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,01:00:00,0.02,0.012,0.448,0.002,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,02:00:00,0.019,0.01,0.448,0.002,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,03:00:00,0.022,0.007,0.448,0.002,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,04:00:00,0.021,0.008,0.448,0.002,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,05:00:00,0.021,0.007,0.448,0.002,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,06:00:00,0.009,0.015,0.448,0.002,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,07:00:00,0.013,0.019,0.448,0.002,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,08:00:00,0.012,0.023,0.448,0.002,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,09:00:00,0.018,0.02,0.448,0.002,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,10:00:00,0.022,0.019,0.448,0.002,21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,11:00:00,0.032,0.014,0.448,0.002,29,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,12:00:00,0.039,0.01,0.448,0.002,27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,13:00:00,0.042,0.009,0.448,0.002,23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,14:00:00,0.042,0.011,0.448,0.002,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,15:00:00,0.042,0.014,0.448,0.002,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,16:00:00,0.047,0.011,0.448,0.002,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,17:00:00,0.032,0.019,0.448,0.002,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,18:00:00,0.031,0.017,0.448,0.002,21,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,19:00:00,0.017,0.02,0.448,0.002,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,20:00:00,0.021,0.017,0.448,0.002,23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,21:00:00,0.025,0.012,0.448,0.002,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,22:00:00,0.022,0.017,0.448,0.002,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/09/2022,23:00:00,0.042,0.007,0.448,0.002,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,00:00:00,0.044,0.005,0.448,0.002,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,01:00:00,0.047,0.005,0.448,0.002,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,02:00:00,0.047,0.003,0.448,0.002,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,03:00:00,0.051,0.004,0.448,0.002,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,04:00:00,0.052,0.002,0.448,0.002,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,05:00:00,0.051,0.002,0.448,0.002,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,06:00:00,0.044,0.006,0.448,0.002,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,07:00:00,0.039,0.011,0.448,0.002,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,08:00:00,0.031,0.017,0.448,0.002,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,09:00:00,0.027,0.02,0.448,0.002,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,10:00:00,0.034,0.014,0.448,0.002,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,11:00:00,0.039,0.011,0.448,0.002,20,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,12:00:00,0.041,0.01,0.448,0.002,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,13:00:00,0.044,0.009,0.448,0.002,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,14:00:00,0.046,0.01,0.448,0.001,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,15:00:00,0.046,0.012,0.448,0.001,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,16:00:00,0.044,0.012,0.448,0.001,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,17:00:00,0.042,0.015,0.448,0.001,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,18:00:00,0.036,0.017,0.448,0.001,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,19:00:00,0.028,0.021,0.448,0.001,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,20:00:00,0.026,0.02,0.448,0.001,23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,21:00:00,0.022,0.019,0.448,0.001,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,22:00:00,0.028,0.012,0.448,0.001,24,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/09/2022,23:00:00,0.03,0.011,0.448,0.002,21,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,00:00:00,0.032,0.007,0.448,0.002,20,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,01:00:00,0.026,0.01,0.448,0.002,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,02:00:00,0.03,0.006,0.448,0.002,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,03:00:00,0.029,0.015,0.448,0.002,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,04:00:00,0.027,0.007,0.448,0.002,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,05:00:00,0.023,0.009,0.448,0.002,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,06:00:00,0.021,0.01,0.448,0.002,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,07:00:00,0.015,0.016,0.448,0.002,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,08:00:00,0.01,0.02,0.448,0.002,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,09:00:00,0.011,0.021,0.448,0.002,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,10:00:00,0.018,0.019,0.448,0.002,25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,11:00:00,0.025,0.023,0.448,0.002,30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,12:00:00,0.041,0.012,0.448,0.002,40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,13:00:00,0.05,0.011,0.448,0.002,33,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,14:00:00,0.072,0.011,0.448,0.002,25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,15:00:00,0.073,0.008,0.448,0.002,30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,16:00:00,0.066,0.006,0.448,0.002,31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,17:00:00,0.062,0.007,0.448,0.002,30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,18:00:00,0.055,0.006,0.448,0.002,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,19:00:00,0.052,0.008,0.448,0.002,27,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,20:00:00,0.043,0.011,0.448,0.002,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,21:00:00,0.033,0.011,0.448,0.002,24,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,22:00:00,0.028,0.011,0.448,0.002,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/2022,23:00:00,0.029,0.009,0.448,0.002,25,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,00:00:00,0.028,0.008,0.448,0.002,24,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,01:00:00,0.029,0.008,0.448,0.002,23,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,02:00:00,0.023,0.012,0.448,0.002,23,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,03:00:00,0.015,0.015,0.448,0.002,21,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,04:00:00,0.012,0.014,0.448,0.002,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,05:00:00,0.009,0.014,0.448,0.002,25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,06:00:00,0.007,0.016,0.448,0.002,27,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,07:00:00,0.004,0.021,0.448,0.002,28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,08:00:00,0.004,0.018,0.448,0.002,29,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,09:00:00,0.007,0.021,0.448,0.002,35,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,10:00:00,0.012,0.022,0.448,0.002,43,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,11:00:00,0.024,0.02,0.448,0.002,47,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,12:00:00,0.045,0.016,0.448,0.002,45,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,13:00:00,0.067,0.017,0.448,0.002,40,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,14:00:00,0.087,0.018,0.448,0.002,42,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,15:00:00,0.088,0.011,0.448,0.002,50,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,16:00:00,0.076,0.007,0.448,0.002,51,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,17:00:00,0.059,0.005,0.448,0.002,45,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,18:00:00,0.058,0.004,0.448,0.002,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,19:00:00,0.056,0.006,0.448,0.002,41,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,20:00:00,0.043,0.008,0.448,0.002,38,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,21:00:00,0.034,0.01,0.448,0.002,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,22:00:00,0.034,0.01,0.448,0.002,35,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/2022,23:00:00,0.034,0.008,0.448,0.002,35,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,00:00:00,0.035,0.008,0.448,0.002,31,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,01:00:00,0.025,0.012,0.448,0.002,24,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,02:00:00,0.014,0.018,0.448,0.002,27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,03:00:00,0.024,0.011,0.448,0.002,32,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,04:00:00,0.021,0.012,0.448,0.002,29,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,05:00:00,0.02,0.011,0.448,0.002,29,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,06:00:00,0.015,0.015,0.448,0.002,28,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,07:00:00,0.006,0.017,0.448,0.002,26,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,08:00:00,0.004,0.017,0.448,0.002,32,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,09:00:00,0.007,0.017,0.448,0.002,40,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,10:00:00,0.012,0.027,0.448,0.002,44,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,11:00:00,0.036,0.018,0.448,0.002,58,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,12:00:00,0.053,0.01,0.448,0.002,53,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,13:00:00,0.067,0.008,0.448,0.002,42,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,14:00:00,0.087,0.01,0.448,0.002,36,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,15:00:00,0.073,0.006,0.448,0.002,37,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,16:00:00,0.062,0.004,0.448,0.002,36,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,17:00:00,0.056,0.003,0.448,0.002,31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,18:00:00,0.058,0.004,0.448,0.002,24,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,19:00:00,0.055,0.005,0.448,0.002,26,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,20:00:00,0.045,0.007,0.448,0.002,25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,21:00:00,0.036,0.01,0.448,0.002,29,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,22:00:00,0.035,0.009,0.448,0.002,28,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2022,23:00:00,0.032,0.009,0.448,0.002,30,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,00:00:00,0.031,0.008,0.448,0.002,29,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,01:00:00,0.032,0.006,0.448,0.002,28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,02:00:00,0.029,0.007,0.448,0.002,25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,03:00:00,0.022,0.01,0.448,0.002,25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,04:00:00,0.013,0.013,0.448,0.002,24,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,05:00:00,0.014,0.012,0.448,0.002,30,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,06:00:00,0.013,0.012,0.448,0.002,28,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,07:00:00,0.007,0.019,0.448,0.002,28,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,08:00:00,0.005,0.023,0.448,0.002,32,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,09:00:00,0.006,0.02,0.448,0.002,42,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,10:00:00,0.014,0.022,0.448,0.002,54,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,11:00:00,0.028,0.019,0.448,0.002,57,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,12:00:00,0.044,0.014,0.448,0.002,46,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,13:00:00,0.06,0.01,0.448,0.002,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,14:00:00,0.071,0.014,0.448,0.002,33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,15:00:00,0.086,0.012,0.448,0.002,32,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,16:00:00,0.06,0.006,0.448,0.002,37,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,17:00:00,0.06,0.006,0.448,0.002,32,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,18:00:00,0.053,0.007,0.448,0.002,27,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,19:00:00,0.049,0.009,0.448,0.002,27,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,20:00:00,0.042,0.013,0.448,0.002,25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,21:00:00,0.032,0.016,0.448,0.002,26,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,22:00:00,0.029,0.013,0.448,0.002,32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2022,23:00:00,0.029,0.014,0.448,0.002,32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,00:00:00,0.022,0.015,0.448,0.002,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,01:00:00,0.022,0.014,0.448,0.002,33,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,02:00:00,0.026,0.011,0.448,0.002,34,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,03:00:00,0.028,0.008,0.448,0.002,30,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,04:00:00,0.023,0.01,0.448,0.002,27,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,05:00:00,0.015,0.016,0.448,0.002,26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,06:00:00,0.008,0.018,0.448,0.002,23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,07:00:00,0.004,0.023,0.448,0.002,31,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,08:00:00,0.004,0.025,0.448,0.002,32,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,09:00:00,0.006,0.027,0.448,0.002,51,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,10:00:00,0.011,0.032,0.448,0.002,65,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,11:00:00,0.023,0.031,0.448,0.002,69,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,12:00:00,0.044,0.016,0.448,0.002,63,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,13:00:00,0.055,0.006,0.448,0.002,51,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,14:00:00,0.058,0.006,0.448,0.002,37,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,15:00:00,0.056,0.005,0.448,0.002,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,16:00:00,0.053,0.005,0.448,0.002,24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,17:00:00,0.05,0.005,0.448,0.002,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,18:00:00,0.049,0.008,0.448,0.002,21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,19:00:00,0.048,0.01,0.448,0.002,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,20:00:00,0.046,0.012,0.448,0.002,21,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,21:00:00,0.048,0.013,0.448,0.002,24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,22:00:00,0.031,0.011,0.448,0.002,28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/2022,23:00:00,0.031,0.008,0.448,0.002,31,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,00:00:00,0.03,0.007,0.448,0.002,28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,01:00:00,0.027,0.007,0.448,0.002,25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,02:00:00,0.027,0.008,0.448,0.002,25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,03:00:00,0.023,0.009,0.448,0.002,24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,04:00:00,0.014,0.014,0.448,0.002,22,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,05:00:00,0.022,0.008,0.448,0.002,25,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,06:00:00,0.016,0.011,0.448,0.002,23,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,07:00:00,0.008,0.018,0.448,0.002,22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,08:00:00,0.004,0.026,0.448,0.002,28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/2022,09:00:00,0.005,0.025,0.448,0.002,33,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
